road_id,segment_id,road_name,from_street,to_street,jurisdiction,latitude,longitude,road_length_miles,lanes,surface_type,functional_class,pci,condition_date,traffic_level,adt,age_years,freeze_thaw,recommended_treatment,treatment_cost_per_lane_mile,data_status,data_source,data_updated_at
BLK-ROAD-20,BLK-20-9143013800566338005661,W North St,,,Blackman Charter Township,42.258970337686165,-84.43932894828724,0.057251,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-21,BLK-21-9142043800566338005398,Bryant Ave,,,Blackman Charter Township,42.258970337686165,-84.43932894828724,0.208606,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-22,BLK-22-9143013800566438005663,W North St,,,Blackman Charter Township,42.25900242304424,-84.44044639120054,0.057313,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-23,BLK-23-9143013800567038005665,W North St,,,Blackman Charter Township,42.25900237063172,-84.44294434948928,0.088469,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-24,BLK-24-8974083800567038005642,Maynard Ave,,,Blackman Charter Township,42.25900237063172,-84.44294434948928,0.006292,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-25,BLK-25-9141073800564838005415,Concord Blvd,,,Blackman Charter Township,42.25901812069297,-84.44535987943037,0.203702,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-26,BLK-26-33815803800564638005670,Savoy St,,,Blackman Charter Township,42.2589996772363,-84.44411882663378,0.060194,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-27,BLK-27-9141093800564638005413,Denecourt St,,,Blackman Charter Township,42.2589996772363,-84.44411882663378,0.205153,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-28,BLK-28-33815803800564838005646,Savoy St,,,Blackman Charter Township,42.25901812069297,-84.44535987943037,0.063618,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-29,BLK-29-33815803800565238005648,Savoy St,,,Blackman Charter Township,42.25902376634882,-84.4465831222326,0.062694,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-30,BLK-30-9141053800565238005417,Bellevue Ave,,,Blackman Charter Township,42.25902376634882,-84.4465831222326,0.203939,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-31,BLK-31-33801123800565438005421,Laurence Ave,,,Blackman Charter Township,42.25902548210206,-84.44775600026168,0.207352,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-32,BLK-32-9000013801857338017068,Woodville Rd,,,Blackman Charter Township,42.259211584922,-84.47732626800418,0.011735,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-33,BLK-33-8998023800572038020142,M 60,,,Blackman Charter Township,42.25888205924812,-84.47632724751273,0.269707,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-34,BLK-34-8998013800572238020141,M 60,,,Blackman Charter Township,42.25886585531196,-84.47667345920395,0.270136,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-35,BLK-35-9000013801669438018573,Woodville Rd,,,Blackman Charter Township,42.25893665197363,-84.48324626029046,0.304,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-36,BLK-36-9048093801669438005448,Blackman Rd,,,Blackman Charter Township,42.25893665197363,-84.48324626029046,0.21657,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-37,BLK-37-9142013800574738005665,Varden Dr,,,Blackman Charter Township,42.25806546408184,-84.44122047124647,0.065456,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-38,BLK-38-8974083800574838005670,Maynard Ave,,,Blackman Charter Township,42.25807812570158,-84.44296020225575,0.063772,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-39,BLK-39-9146043800574838005747,Lancaster Blvd,,,Blackman Charter Township,42.25807812570158,-84.44296020225575,0.089249,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-40,BLK-40-9048093801856038016694,Blackman Rd,,,Blackman Charter Township,42.258447633575365,-84.48324765297978,0.033739,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-41,BLK-41-9142033800579938005664,Browning Ave,,,Blackman Charter Township,42.25716439275395,-84.44046399497593,0.126815,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-42,BLK-42-9146033800580238005799,Westminster St,,,Blackman Charter Township,42.25717348347899,-84.4412069409065,0.038083,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-43,BLK-43-9142013800580238005747,Varden Dr,,,Blackman Charter Township,42.25717348347899,-84.4412069409065,0.061545,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-44,BLK-44-9146033800580638005802,Westminster St,,,Blackman Charter Township,42.257161804865035,-84.44296108169748,0.089908,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-45,BLK-45-8974083800580638005748,Maynard Ave,,,Blackman Charter Township,42.257161804865035,-84.44296108169748,0.06322,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-46,BLK-46-33800538302158238017069,Woodville Rd,,,Blackman Charter Township,42.2575093569507,-84.46915491046747,0.394974,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-47,BLK-47-9144093800584338005649,N Brown St,,,Blackman Charter Township,42.25668968333937,-84.43317659949997,0.157203,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-48,BLK-48-8983073800585138005843,Hallett St,,,Blackman Charter Township,42.256691112133915,-84.43452556643057,0.069139,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-49,BLK-49-9142083800585138005657,Wayne St,,,Blackman Charter Township,42.256691112133915,-84.43452556643057,0.158733,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-50,BLK-50-8983073800585838005851,Hallett St,,,Blackman Charter Township,42.25670632944144,-84.43589736563558,0.070317,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-51,BLK-51-9142073800585838005658,Winifred St,,,Blackman Charter Township,42.25670632944144,-84.43589736563558,0.156992,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-52,BLK-52-9142063800585338005659,Longfellow Ave,,,Blackman Charter Township,42.256697113894525,-84.43706470904739,0.157951,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-53,BLK-53-9174013800586238005853,Hallett St,,,Blackman Charter Township,42.256683925696194,-84.43820879035734,0.058645,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-54,BLK-54-9142053800586238005661,Lowell Ave,,,Blackman Charter Township,42.256683925696194,-84.43820879035734,0.158617,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-55,BLK-55-9174013800586638005862,Hallett St,,,Blackman Charter Township,42.25668663698042,-84.43932980926233,0.057456,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-56,BLK-56-9142043800586638005663,Bryant Ave,,,Blackman Charter Township,42.25668663698042,-84.43932980926233,0.15756,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-57,BLK-57-9174013800587138005866,Hallett St,,,Blackman Charter Township,42.25668512474816,-84.44045361759683,0.057599,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-58,BLK-58-9142033800587138005799,Browning Ave,,,Blackman Charter Township,42.25668512474816,-84.44045361759683,0.033071,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-59,BLK-59-8974083800585438005806,Maynard Rd,,,Blackman Charter Township,42.25671687706869,-84.44296972609247,0.0307,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-60,BLK-60-9145033800585938005854,Loraine St,,,Blackman Charter Township,42.25672318109116,-84.44414645338115,0.060313,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-61,BLK-61-9141093800585938005646,Denecourt St,,,Blackman Charter Township,42.25672318109116,-84.44414645338115,0.15707,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-62,BLK-62-9145033800586438005859,Loraine St,,,Blackman Charter Township,42.2567178351063,-84.44535248190263,0.061814,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-63,BLK-63-9141073800586438005648,Concord Blvd,,,Blackman Charter Township,42.2567178351063,-84.44535248190263,0.158705,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-64,BLK-64-9145033800586738005864,Loraine St,,,Blackman Charter Township,42.25671358400878,-84.44658721153738,0.063285,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-65,BLK-65-9141053800586738005652,Bellevue Ave,,,Blackman Charter Township,42.25671358400878,-84.44658721153738,0.159387,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-66,BLK-66-9145033800587038005867,Loraine St,,,Blackman Charter Township,42.256713235923606,-84.4477452086289,0.059351,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-67,BLK-67-33801123800587038005654,Laurence Ave,,,Blackman Charter Township,42.256713235923606,-84.4477452086289,0.159535,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-68,BLK-68-9142013800589838005802,Varden Dr,,,Blackman Charter Township,42.25626899172329,-84.4412248034235,0.062411,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-69,BLK-69-9146023800590338005898,Oxford Blvd,,,Blackman Charter Township,42.2562567039521,-84.44295925349287,0.088901,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-70,BLK-70-8974083800590338005854,Maynard Ave,,,Blackman Charter Township,42.2562567039521,-84.44295925349287,0.031753,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-71,BLK-71-9048093800594238018560,Blackman Rd,,,Blackman Charter Township,42.2564476304786,-84.48325334976502,0.137987,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-72,BLK-72-33800533800605483021582,Woodville Rd,,,Blackman Charter Township,42.25523250213526,-84.46749425272742,0.185989,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-73,BLK-73-9144093800608238005843,N Brown St,,,Blackman Charter Township,42.254711984524455,-84.43316951603742,0.136448,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-74,BLK-74-9018093800608338006082,W Ganson St,,,Blackman Charter Township,42.254699215962596,-84.4345176598315,0.069105,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-75,BLK-75-9142083800608338005851,Wayne St,,,Blackman Charter Township,42.254699215962596,-84.4345176598315,0.137428,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-76,BLK-76-9018093800608938006083,W Ganson St,,,Blackman Charter Township,42.25469084555769,-84.43591156425359,0.071447,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-77,BLK-77-9142073800608938005858,Winifred St,,,Blackman Charter Township,42.25469084555769,-84.43591156425359,0.139057,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-78,BLK-78-9018093800609338006089,W Ganson St,,,Blackman Charter Township,42.25469843673971,-84.43707297596504,0.05953,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-79,BLK-79-9142063800609338005853,Longfellow Ave,,,Blackman Charter Township,42.25469843673971,-84.43707297596504,0.137896,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-80,BLK-80-9018093800609838006093,W Ganson St,,,Blackman Charter Township,42.254711231018156,-84.4382605476819,0.060875,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-81,BLK-81-9142053800609838005862,Lowell Ave,,,Blackman Charter Township,42.254711231018156,-84.4382605476819,0.136482,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-82,BLK-82-9002043802559738006098,Wildwood Ave,,,Blackman Charter Township,42.25470289126272,-84.43893703499371,0.034678,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-83,BLK-83-9002043800610038025597,Wildwood Ave,,,Blackman Charter Township,42.254702986763135,-84.43934012720283,0.02066,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-84,BLK-84-9142043800610038005866,Bryant Ave,,,Blackman Charter Township,42.254702986763135,-84.43934012720283,0.13686,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-85,BLK-85-9048093800608138005942,Blackman Rd,,,Blackman Charter Township,42.255306391251345,-84.48326659617003,0.078741,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-86,BLK-86-9002043800610438006100,Wildwood Ave,,,Blackman Charter Township,42.25469655172012,-84.44047827640726,0.058337,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-87,BLK-87-9142033800610438005871,Browning Ave,,,Blackman Charter Township,42.25469655172012,-84.44047827640726,0.137204,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-88,BLK-88-9002043800610638006104,Wildwood Ave,,,Blackman Charter Township,42.25468948300264,-84.4409875150549,0.026106,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-89,BLK-89-9002043800610838006106,Wildwood Ave,,,Blackman Charter Township,42.25469876246915,-84.44171882437254,0.037489,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-90,BLK-90-9142013800610838005898,Varden Dr,,,Blackman Charter Township,42.25469876246915,-84.44171882437254,0.113259,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-91,BLK-91-9002043800610938006108,Wildwood Ave,,,Blackman Charter Township,42.254690550033246,-84.44196582710994,0.012673,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-92,BLK-92-9002043800611138006109,Wildwood Ave,,,Blackman Charter Township,42.254698633084686,-84.44296792163054,0.051365,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
BLK-ROAD-93,BLK-93-8974083800611138005903,Maynard Ave,,,Blackman Charter Township,42.254698633084686,-84.44296792163054,0.107497,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
