road_id,segment_id,road_name,from_street,to_street,jurisdiction,latitude,longitude,road_length_miles,lanes,surface_type,functional_class,pci,condition_date,traffic_level,adt,age_years,freeze_thaw,recommended_treatment,treatment_cost_per_lane_mile,data_status,data_source,data_updated_at
NAP-ROAD-15,NAP-15-9010103801094438010857,Kenmar St,,,Napoleon Township,42.19812208559024,-84.3545893122407,0.059331,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-16,NAP-16-33801033801096938025414,Hoyer Rd,,,Napoleon Township,42.197665191124585,-84.33493772654313,0.613989,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-17,NAP-17-9009043801005338010969,E South St,,,Napoleon Township,42.21141347436567,-84.34781441655082,1.209004,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-18,NAP-18-9011073801100138011000,Moon Lake Rd,,,Napoleon Township,42.196504014075344,-84.2781534159559,0.05397,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-19,NAP-19-9011073802142638011001,Moon Lake Rd,,,Napoleon Township,42.19649539522899,-84.27983078108818,0.086057,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-20,NAP-20-9159023801973938010989,S Portage Rd,,,Napoleon Township,42.196274202618405,-84.26588766302514,0.067861,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-21,NAP-21-9011073801100838021425,Moon Lake Rd,,,Napoleon Township,42.19653396043516,-84.28572872988727,0.092234,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-22,NAP-22-9011073801101638011008,Moon Lake Rd,,,Napoleon Township,42.196546073793776,-84.28797342558386,0.11516,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-23,NAP-23-9011073802024538011016,Moon Lake Rd,,,Napoleon Township,42.19657612807923,-84.29092104649902,0.151233,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-24,NAP-24-33814233802024538020246,Peninsula Dr,,,Napoleon Township,42.19657612807923,-84.29092104649902,0.792276,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-25,NAP-25-9011073802167838020245,Moon Lake Rd,,,Napoleon Township,42.196635728914295,-84.29646335736331,0.28436,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-26,NAP-26-33816743802167838021679,Swamp Bog Ln,,,Napoleon Township,42.196635728914295,-84.29646335736331,0.266873,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-27,NAP-27-8994033801125438011197,Miles Rd,,,Napoleon Township,42.194831397051985,-84.35532163330754,0.153479,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-28,NAP-28-8994033801107238011254,Miles Rd,,,Napoleon Township,42.196955025635546,-84.35951434446524,0.275865,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-29,NAP-29-8993103801106238011260,Brooklyn Rd,,,Napoleon Township,42.19660399260061,-84.33244738692153,0.349616,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-30,NAP-30-9161093801126938018569,Hollywood Dr,,,Napoleon Township,42.19316286158699,-84.24848131580345,0.119677,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-31,NAP-31-9156093801126938011140,Lakeshore Blvd,,,Napoleon Township,42.19316286158699,-84.24848131580345,0.120003,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-32,NAP-32-33810793801127338011175,Collingwood Ct,,,Napoleon Township,42.19318176473812,-84.25333359753215,0.131462,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-33,NAP-33-9158193801113838016869,Channel Dr,,,Napoleon Township,42.19509137333493,-84.28577290530816,0.120813,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-34,NAP-34-9011063801822138011071,Bavarian Dr,,,Napoleon Township,42.19393865683532,-84.32055378488353,0.056616,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-35,NAP-35-9012033801132938011181,Napoleon Rd,,,Napoleon Township,42.1931727403877,-84.2750995334706,0.102438,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-36,NAP-36-33810793801132338011273,Mott Dr,,,Napoleon Township,42.19281573851057,-84.2535511450331,0.027629,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-37,NAP-37-9160083801132338011192,Oakwood Ct,,,Napoleon Township,42.19281573851057,-84.2535511450331,0.134885,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-38,NAP-38-9156103801141938017505,Fairmount Dr,,,Napoleon Township,42.19247199266755,-84.23951110513283,0.01686,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-39,NAP-39-9012033801134438011329,Napoleon Rd,,,Napoleon Township,42.1930216619893,-84.27508849376872,0.010439,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-40,NAP-40-9011073801102138021678,Moon Lake Rd,,,Napoleon Township,42.196649130342365,-84.29799523499469,0.078593,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-41,NAP-41-9157073801102138010833,Bonnymede Ln,,,Napoleon Township,42.196649130342365,-84.29799523499469,0.143129,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-42,NAP-42-9011073801102238011021,Moon Lake Rd,,,Napoleon Township,42.19665788264567,-84.29924400323316,0.064067,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-43,NAP-43-9157063801102238010834,Meadowood St,,,Napoleon Township,42.19665788264567,-84.29924400323316,0.142121,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-44,NAP-44-9159023801974038019739,S Portage Rd,,,Napoleon Township,42.195883427590836,-84.26723505369772,0.075786,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-45,NAP-45-8993103801105438011049,Brooklyn Rd,,,Napoleon Township,42.196890101731476,-84.34550927969273,0.311264,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-46,NAP-46-8993103801106038011054,Brooklyn Rd,,,Napoleon Township,42.19691938366091,-84.3479724000499,0.126379,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-47,NAP-47-9173143801091338011080,Mack Island Rd,,,Napoleon Township,42.19659681088115,-84.23226068871251,0.118302,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-48,NAP-48-8993103801106738011060,Brooklyn Rd,,,Napoleon Township,42.19694274211542,-84.35459110027764,0.339556,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-49,NAP-49-9010103801106738010944,Kenmar St,,,Napoleon Township,42.19694274211542,-84.35459110027764,0.081366,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-50,NAP-50-9009043801096938011062,E South St,,,Napoleon Township,42.197665191124585,-84.33493772654313,0.147251,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-51,NAP-51-8993103801104938011062,Brooklyn Rd,,,Napoleon Township,42.196848655723514,-84.3394423618435,0.35986,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-52,NAP-52-8993103801107038011067,Brooklyn Rd,,,Napoleon Township,42.196944224769794,-84.35718699702213,0.133174,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-53,NAP-53-8993103801107238011070,Brooklyn Rd,,,Napoleon Township,42.196955025635546,-84.35951434446524,0.119399,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-54,NAP-54-9162013801141938011345,Fisk Ave,,,Napoleon Township,42.19247199266755,-84.23951110513283,0.098648,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-55,NAP-55-9157183801113838011303,Dollar Lake Rd,,,Napoleon Township,42.19509137333493,-84.28577290530816,0.150068,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-56,NAP-56-33810793801137738011323,Mott Dr,,,Napoleon Township,42.1924670867215,-84.2540897943855,0.036771,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-57,NAP-57-9160073801137738011209,Glenwood Ct,,,Napoleon Township,42.1924670867215,-84.2540897943855,0.125438,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-58,NAP-58-33810793801139638011377,Mott Dr,,,Napoleon Township,42.19231824763714,-84.25487901427044,0.043781,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-59,NAP-59-9160063801139638011247,Wildwood Ct,,,Napoleon Township,42.19231824763714,-84.25487901427044,0.097971,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-60,NAP-60-33800023802541338011260,Clark Lake Rd,,,Napoleon Township,42.193414120000355,-84.32632026307971,0.066886,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-61,NAP-61-9011063801135038018221,Bavarian Dr,,,Napoleon Township,42.19319286208625,-84.32036926077745,0.05409,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-62,NAP-62-9182193801140238020541,Greenes Dr,,,Napoleon Township,42.19175070548559,-84.22887345406477,0.048266,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-63,NAP-63-9158023801140838011179,Hatt Rd,,,Napoleon Township,42.193610524476384,-84.35096428765226,0.151498,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-64,NAP-64-9182053801144138011406,Kenward Dr,,,Napoleon Township,42.19182188070013,-84.23337822276463,0.029924,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-65,NAP-65-9162013801134538011376,Fisk Ave,,,Napoleon Township,42.19230137402382,-84.23760993952507,0.069629,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-66,NAP-66-9182053801684538011409,Kenward Dr,,,Napoleon Township,42.19172728222778,-84.23080320122347,0.026431,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-67,NAP-67-9182053801140638016845,Kenward Dr,,,Napoleon Township,42.19179437998043,-84.23279614203683,0.102354,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-68,NAP-68-9158013801141338011408,Ackerson Lake Dr,,,Napoleon Township,42.19356998556786,-84.35214498773311,0.06079,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-69,NAP-69-9154083801162938011631,Rexford Rd,,,Napoleon Township,42.18924182263281,-84.23286124622848,0.076344,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-70,NAP-70-9154083801158138011629,Rexford Rd,,,Napoleon Township,42.19002316904033,-84.23655099511573,0.228325,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-71,NAP-71-33810683801164438011587,Oak Point Rd,,,Napoleon Township,42.18925759162988,-84.24893337743677,0.068836,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-72,NAP-72-9160013801860238011644,Oak Point Dr,,,Napoleon Township,42.19186790110281,-84.25531558357248,0.43315,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-73,NAP-73-33813663802011238020114,Morningstar Ln,,,Napoleon Township,42.190108620985114,-84.31336954554075,0.190306,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-74,NAP-74-8993103802011638020112,Brooklyn Rd,,,Napoleon Township,42.19124069310328,-84.31723276389646,0.213042,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-75,NAP-75-33806693801169238011446,Hessler Dr,,,Napoleon Township,42.18950879268338,-84.3057869900833,0.214248,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-76,NAP-76-33806703801169338011692,Reese Dr,,,Napoleon Township,42.18947745748628,-84.30695317806281,0.060067,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-77,NAP-77-9011073801169338011449,Moon Lake Rd,,,Napoleon Township,42.18947745748628,-84.30695317806281,0.211648,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-78,NAP-78-9158013801140838018220,Ackerson Lake Dr,,,Napoleon Township,42.193610524476384,-84.35096428765226,0.395724,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-79,NAP-79-9011073801882838011693,Moon Lake Rd,,,Napoleon Township,42.18888682083065,-84.30692276697629,0.040779,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-80,NAP-80-9154083801163138011739,Rexford Rd,,,Napoleon Township,42.18911281603273,-84.23140316919282,0.128463,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-81,NAP-81-33813573802008038020079,Breda Dr,,,Napoleon Township,42.1930927551095,-84.32323848514356,0.324674,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-82,NAP-82-8993103801126038020080,Brooklyn Rd,,,Napoleon Township,42.19438339177307,-84.32634672930824,0.182667,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-83,NAP-83-33810823801683938011282,Bellemere Ct,,,Napoleon Township,42.19200027963683,-84.25546390194675,0.091477,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-84,NAP-84-9158153801135038011414,Benelux Ct,,,Napoleon Township,42.19319286208625,-84.32036926077745,0.028409,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-85,NAP-85-9159103801143538016839,Mott Dr,,,Napoleon Township,42.1919654911797,-84.25687611312769,0.074312,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-86,NAP-86-9160043801143538011331,Parkwood Ct,,,Napoleon Township,42.1919654911797,-84.25687611312769,0.063138,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-87,NAP-87-33810793801860238011396,Oak Point Dr,,,Napoleon Township,42.19186790110281,-84.25531558357248,0.038302,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-88,NAP-88-9160013801683938018602,Oak Point Dr,,,Napoleon Township,42.19200027963683,-84.25546390194675,0.011888,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-89,NAP-89-33806673801822238018540,Kelly Dr,,,Napoleon Township,42.1925870369251,-84.3021617676663,0.079403,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-90,NAP-90-33806673801144838018222,Kelly Dr,,,Napoleon Township,42.192581709365164,-84.30293748372226,0.0398,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-91,NAP-91-9160023801145138011375,Edgewood Ct,,,Napoleon Township,42.19182781455109,-84.25835392428756,0.059757,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-92,NAP-92-9159103801136038011451,Mott Dr,,,Napoleon Township,42.1924474643939,-84.25954251689457,0.075435,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
NAP-ROAD-93,NAP-93-33806673801144638011448,Kelly Dr,,,Napoleon Township,42.192554652146015,-84.30563327361125,0.138321,2,Asphalt,Local,65,2026-08-16,Medium,1000,10,Moderate,Crack Seal,1,provisional,Michigan GIS Open Data + Paventra rehearsal assumptions,2026-08-16
